entry_ts_unix,exit_ts_unix,symbol,side,engine,entry,exit,gross_pnl,mfe,mae,exit_reason,hold_sec,spread_at_entry,confluence_score
1764133200,1764554288,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,4161.69,4252.82,0.911382,90.873,24.915,TP_HIT,421088,0,0
1764126000,1764554288,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,4161.74,4253.08,0.91337,91.14,24.975,TP_HIT,428288,0,0
1764586800,1764637436,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,4255.4,4216.31,-0.390822,9.275,39.4615,SL_HIT,50636,0,0
1764558000,1764637791,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,4242.48,4205.37,-0.371065,22.195,40.357,SL_HIT,79791,0,0
1764558000,1764637791,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,4242.48,4205.37,-0.371065,22.195,40.357,SL_HIT,79791,0,0
1764547200,1764668178,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,4221.65,4188.88,-0.327715,43.015,32.961,SL_HIT,120978,0,0
1764687600,1764690882,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,4218.64,4179.16,-0.394708,1.08,41.966,SL_HIT,3282,0,0
1764694800,1764769962,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,4185.32,4231.53,-0.462048,2.04,46.6165,SL_HIT,75162,0,0
1764946800,1764951122,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,4241.48,4211.1,-0.303804,17.905,31.571,SL_HIT,4322,0,0
1764954000,1765206413,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,4213.91,4181.27,-0.326432,5.88,33.11,SL_HIT,252413,0,0
1765213200,1765397309,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,4191.94,4227.3,-0.353544,21.8,35.915,SL_HIT,184109,0,0
1764817200,1765471911,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,4200.4,4278.2,0.778082,77.5115,30.25,TP_HIT,654711,0,0
